vertexCount, flags, isLight, group, face type, tex/color, texFile
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
4, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
3, 3, 0, 128, 15, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 128, 15, 128, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 128, 15, 128, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 80, 19, 80, 0
4, 16386, 0, 128, 19, 128, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 128, 19, 128, 0
3, 16386, 0, 80, 19, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
4, 3, 0, 0, 15, 0, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
4, 3, 0, 80, 15, 80, 0
4, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 250, 25, 250, 0
1, 2, 1, 249, 25, 249, 0
1, 2, 1, 246, 25, 246, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 80, 19, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 80, 15, 80, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 16386, 0, 16, 19, 16, 0
3, 3, 0, 0, 15, 0, 0
3, 16386, 0, 16, 19, 16, 0
